elem,x,y,r,lam_r,lam_t,f_NE,f_SP,f_PE,f_PCC,f_NCC
52.0,0.0012723578804966357,0.0015995768354344008,0.0020439032825748443,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
53.0,0.0012445736423202264,0.001621963787609348,0.0020444388177380847,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
54.0,0.0012163954649965615,0.0016438680533303134,0.0020449743529013255,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
55.0,0.0011878317355316931,0.001665282699794146,0.002045509888064566,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
56.0,0.0011588909629517475,0.0016862009399535474,0.0020460454232278068,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
57.0,0.0011295817757694046,0.0017066161346648687,0.0020465809583910476,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
58.0,0.001099912919412571,0.0017265217947918638,0.002047116493554288,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
59.0,0.001069893253616009,0.0017459115832647316,0.002047652028717529,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
60.0,0.0010395317497767012,0.001764779317093792,0.0020481875638807693,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
61.0,0.0010088374882737366,0.0017831189693371646,0.00204872309904401,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
62.0,0.0009778196557535235,0.0018009246710218136,0.002049258634207251,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
63.0,0.0009464875423811378,0.0018181907130173603,0.0020497941693704913,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
64.0,0.0009148505390586261,0.0018349115478620553,0.002050329704533732,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
