x,Up_V,Un_V,OCV_V,Up_nd,Un_nd,OCV_nd
0.99301200,3.49295330,0.09202000,3.40093330,136.02026810,3.58338174,132.43688636
0.99351100,3.49254961,0.09202000,3.40052961,136.00454783,3.58338174,132.42116609
0.99401000,3.49214592,0.09202000,3.40012592,135.98882755,3.58338174,132.40544581
0.99450900,3.49174223,0.09202000,3.39972223,135.97310728,3.58338174,132.38972554
0.99500800,3.49133854,0.09202000,3.39931854,135.95738701,3.58338174,132.37400527
0.99550700,3.49093485,0.09202000,3.39891485,135.94166673,3.58338174,132.35828499
0.99600600,3.49053116,0.09202000,3.39851116,135.92594646,3.58338174,132.34256472
0.99650500,3.49012746,0.09202000,3.39810746,135.91022619,3.58338174,132.32684445
0.99700400,3.48972377,0.09202000,3.39770377,135.89450591,3.58338174,132.31112417
0.99750300,3.48932008,0.09202000,3.39730008,135.87878564,3.58338174,132.29540390
0.99800200,3.48891639,0.09202000,3.39689639,135.86306537,3.58338174,132.27968363
0.99850100,3.48851270,0.09202000,3.39649270,135.84734509,3.58338174,132.26396336
0.99900000,3.48810901,0.09202000,3.39608901,135.83162482,3.58338174,132.24824308
