node_id,x,y
140,7.422564862616918e-7,-2.4117375204305615e-7
141,7.836825600000001e-7,-1.3436280741122451e-21
142,7.483963245280428e-7,2.431687064274753e-7
143,6.392353676196886e-7,4.644316799808395e-7
144,4.663289943478611e-7,6.418467968118953e-7
145,2.4616113800410925e-7,7.576060819275679e-7
146,-4.950743802358244e-25,7.9982208e-7
147,-2.48156092388531e-7,7.637459201939184e-7
148,-4.7391825181592006e-7,6.522925135807422e-7
149,-6.549039427729506e-7,4.7581556618293947e-7
150,-7.729556775934445e-7,2.5114852396516224e-7
151,-8.159616e-7,4.397775080196673e-21
152,-7.790955158597956e-7,-2.5314347834958116e-7
153,-6.653496595417957e-7,-4.834048236510005e-7
154,-4.853021380180177e-7,-6.679610887340056e-7
155,-2.561359099262153e-7,-7.883052732593208e-7
156,-3.057604974005746e-21,-8.3210112e-7
157,2.5813086431063685e-7,-7.944451115256712e-7
158,4.928913954860812e-7,-6.784068055028493e-7
159,6.810182346950573e-7,-4.947887098531008e-7
160,8.036548689251955e-7,-2.6112329588727393e-7
161,8.482406400000001e-7,-1.6620722954923238e-21
162,8.097947071915468e-7,2.6311825027169254e-7
163,6.914639514639028e-7,5.023779673211617e-7
164,5.04275281688179e-7,6.940753806561126e-7
165,2.661106818483269e-7,8.190044645910718e-7
166,2.1117704465640428e-22,8.6438016e-7
167,-2.6810563623274245e-7,8.251443028574242e-7
168,-5.118645391562374e-7,7.045210974249599e-7
169,-7.071325266171677e-7,5.137618535232574e-7
170,-8.343540602569482e-7,2.710980678093799e-7
171,-8.805196800000001e-7,-1.295080778502012e-21
172,-8.404938985232997e-7,-2.7309302219379814e-7
173,-7.175782433860132e-7,-5.213511109913179e-7
174,-5.232484253583355e-7,-7.201896725782229e-7
175,-2.7608545377043883e-7,-8.497036559228226e-7
176,-3.514445636141703e-21,-8.966592e-7
177,2.7808040815485394e-7,-8.558434941891751e-7
178,5.308376828263987e-7,-7.306353893470668e-7
179,7.332468185392783e-7,-5.327349971934138e-7
180,8.65053251588699e-7,-2.8107283973149177e-7
181,9.127987200000001e-7,-2.012140855284842e-21
182,8.711930898550508e-7,2.8306779411590973e-7
183,7.436925353081239e-7,5.40324254661474e-7
184,5.422215690284971e-7,7.463039645003296e-7
185,2.8606022569254465e-7,8.804028472545754e-7
186,4.544735021054838e-22,9.2893824e-7
187,-2.8805518007696553e-7,8.86542685520926e-7
188,-5.498108264965545e-7,7.567496812691775e-7
189,-7.593611104613849e-7,5.517081408635754e-7
190,-8.95752442920452e-7,2.910476116535976e-7
191,-9.450777600000001e-7,5.556624947567903e-21
192,-9.018922811868037e-7,-2.930425660380151e-7
193,-7.698068272302309e-7,-5.592973983316354e-7
194,-5.611947126986534e-7,-7.724182564224402e-7
195,-2.960349976146503e-7,-9.111020385863284e-7
196,-4.0029106366901e-21,-9.6121728e-7
197,2.9802995199907087e-7,-9.172418768526791e-7
198,5.68783970166716e-7,-7.828639731912843e-7
199,7.854754023834915e-7,-5.706812845337372e-7
200,9.264516342522028e-7,-3.010223835757097e-7
201,9.773568000000002e-7,-2.3938337534898e-21
202,9.325914725185546e-7,3.030173379601269e-7
203,7.959211191523378e-7,5.782705420017969e-7
204,5.801678563688152e-7,7.985325483445466e-7
205,3.060097695367691e-7,9.41801229918077e-7
206,7.788610229770922e-21,9.9349632e-7
207,-3.0800472392117606e-7,9.479410681844322e-7
208,-5.877571138368718e-7,8.089782651133953e-7
209,-8.115896943056022e-7,5.896544282038932e-7
210,-9.571508255839557e-7,3.109971554978152e-7
211,-1.0096358399999998e-6,-9.904077298782906e-22
212,-9.632906638503053e-7,-3.1299210988223884e-7
213,-8.220354110744444e-7,-5.972436856719585e-7
214,-5.991410000389773e-7,-8.246468402666532e-7
215,-3.1598454145887476e-7,-9.7250042124983e-7
216,-4.522999975650935e-21,-1.02577536e-6
217,3.1797949584328796e-7,-9.78640259516183e-7
218,6.067302575070336e-7,-8.35092557035502e-7
219,8.377039862277128e-7,-6.086275718740494e-7
220,9.878500169157087e-7,-3.209719274199205e-7
221,1.0419148800000001e-6,-1.0210401482750762e-20
222,9.939898551820607e-7,3.229668818043369e-7
223,8.481497029965595e-7,6.162168293421082e-7
224,6.181141437091334e-7,8.507611321887638e-7
225,3.259593133809802e-7,1.0031996125815828e-6
226,1.0359394322409614e-21,1.0580544e-6
227,-3.2795426776540003e-7,1.009339450847934e-6
228,-6.257034011771952e-7,8.612068489576084e-7
229,-8.638182781498237e-7,6.276007155442051e-7
230,-1.018549208247457e-6,3.3094669934204013e-7
231,-1.07419392e-6,6.841972168588891e-21
232,-1.0246890465138114e-6,-3.329416537264489e-7
233,-8.742639949186662e-7,-6.351899730122699e-7
234,-6.370872873792892e-7,-8.768754241108745e-7
