node_id,x,y
178,1.1079567969056494e-7,4.6149721914212145e-7
179,7.437171795032183e-8,4.695645468578306e-7
180,3.736415963910109e-8,4.747566621695281e-7
181,2.6288789400174803e-22,4.7703168e-7
182,-3.749078885356872e-8,4.763656388941414e-7
183,-7.487667338576254e-8,4.727527100031911e-7
184,-1.1192598852622233e-7,4.662052942754186e-7
185,-1.4840837316744234e-7,4.567540068763998e-7
186,-1.8409620237686637e-7,4.44447548559613e-7
187,-2.1876600741990265e-7,4.293524644097183e-7
188,-2.521998747363589e-7,4.1155279108219763e-7
189,-2.841868151143338e-7,3.9114959435965365e-7
190,-3.1452409446191233e-7,3.6826039953266944e-7
191,-3.430185177873586e-7,3.4301851778735967e-7
192,-3.694876582616612e-7,3.155722724384114e-7
193,-3.9376102355186415e-7,2.8608412948135016e-7
194,-4.156811519778162e-7,2.547297375469207e-7
195,-4.3510463145662587e-7,2.2169688292004496e-7
196,-4.51903034655891e-7,1.8718436583202936e-7
197,-4.659637642759252e-7,1.5140080474407548e-7
198,-4.771908029197781e-7,1.1456337580942462e-7
199,-4.855053625846324e-7,7.689649512752882e-8
200,-4.908464294156606e-7,3.863045178378261e-8
201,-4.931712e-7,3.019802657558296e-22
202,-4.924554061402739e-7,-3.875708099825016e-8
203,-4.88693525729993e-7,-7.740145056296946e-8
204,-4.818988780530753e-7,-1.1569368464508194e-7
205,-4.72103602542276e-7,-1.533957591284958e-7
206,-4.5935852075216985e-7,-1.9027252928719053e-7
207,-4.4373288202698736e-7,-2.2609319617025824e-7
208,-4.253139940675939e-7,-2.606327507715632e-7
209,-4.0420674032070803e-7,-2.936733869494132e-7
210,-3.805329868225905e-7,-3.250058742268983e-7
211,-3.544308818244549e-7,-3.5443088182445507e-7
212,-3.2605405220339666e-7,-3.8176024555158276e-7
